P_PrimaryAccount,P_DebitAccount
10032000431577,10041000489633
10031010431940,10041000489880
10110028115180,10042000671859
10031000432104,10100614706560
10041000509075,10041000490318
10110019306077,10110002806917
10031000432443,10110003306867
10031000432435,10042000497792
10101000917492,10042000490946
10102000917492,10042000491159
10110003362894,10110010089037
10110005433909,10041000491290
10031000526285,10042000491316
10100616744569,10042000491555
10110022421972,10041000491530
10032010433011,10110008053993
10110018818783,10041000491605
10031000433086,10111000073296
10052000314716,10110001483072
10110012417731,10100615470349
10031000433250,10110000732990
10102000917690,10112000073353
10031000433409,10041000492041
10031000503466,10042000492009
10031010433714,10041000492058
10032000433805,10041000492165
10031000433870,10041000492157
10342000093906,10111000073411
10031000458869,10110012962769
10032000434068,10111000073445
10031000434068,10042000492447
10110015942073,10110027378342
10110001273069,10110027378326
10042000725044,10041000492710
10032000436691,10042000492710
10101000918078,10041000493049
10110019139957,10041000493114
10031000452177,10110009421264
10032000434563,10100617846926
10032000434738,10110018380545
10032000434878,10100613670502
10031000434878,10100610437517
10032000435164,10111000073783
10032000435008,10042000493759
10032010435008,10110025096755
10110006239354,10042000494260
10101000918359,10110003514767
10110015816939,10042000494690
10031000435867,10051000322107
10032000435883,10041000495036
10031000477646,10111000074054
10110014406070,10042000495051
10031010436170,10041000495085
10031000436212,10041000495283
10031000436220,10042010495283
10032000436238,10111000074120
10032000436386,10041000495432
10031000436469,10341000102962
10032000436469,10041000495648
10031000436519,10042000495648
10110012881530,10112020074211
10032000436550,10042000495820
10052000201533,10041000495820
10031000437111,10100614793691
10110019870973,10041000495978
10100611170091,10041000496059
10110012715621,10041000496075
10100618309684,10100619166539
10100611174986,10112020074294
10031000437319,10111000074294
10032000460261,10042000496265
10052000231779,10041000496331
10110001758424,10052000137141
10102000918805,10110015979620
10031000453019,10041000496414
10032000438291,10041000496513
10031000438291,10110004574091
10031000437590,10041000496604
10111000121616,10110027190358
10032000985366,10110007853286
10031000437806,10041000496661
10031000437954,10110004521282
10102000919001,10110011247782
10031000438614,10110004521308
10100618588006,10112000074435
10032000438739,10111000074435
10110005430897,10041000496869
10102010919084,10041000496877
10102000919084,10110019740390
10101000919084,10111000074468
10110025752951,10111000074534
10110019763731,10110005086681
10021000911230,10112000074575
10110005117445,10100611501147
10031000438903,10042010497560
10032000464917,10041000497651
10032000439349,10042000497669
10100619249160,10041000498089
10031000439455,10042000498089
10032000439596,10110006632483
10031000439638,10111000074740
10110001137603,10041000498378
10031000946798,10110001873330
10032000440180,10042000498634
10101000919464,10041000498634
10110027362957,10042000498758
10110016433643,10041000498758
10110027013592,10111000074930
10110026802284,10042000499178
10110010730143,10041000499178
10110005557202,10041000652842
10110010634022,10110009557752
10051000076802,10041000499616
10031000440685,10041000499699
10031000440727,10111000075069
10031020440933,10041000499798
10110022589901,10112010075077
10100615640750,10111000075085
10031000441204,10032000928457
10031000441113,10112000075085
10032000441113,10100610630608
10032000441246,10100618544371
10110019841693,10110009238395
10032000441527,10111000075127
10031000441527,10100614500724
10032000593350,10110000303933
10031000441899,10111000075200
10031000442228,10110008560682
10031010442442,10112010075200
10100611000405,10110009514753
10100619438789,10042000500777
10110000684134,10041000500850
10100618617094,10041000500843
10031000442640,10051000056655
10110001562024,10100611690338
10031000442699,10042000500991
10102000920090,10110005312574
10031000442780,10042010501379
10110005174073,10111000075416
10102000835801,10100612134583
10110002761567,10042000501536
10031000443044,10041000501536
10110020923557,10041010501536
10032000443218,10110013145166
10101000920256,10110021462159
10102000920256,10100616737738
10031000512665,10112010075507
10032000443564,10041000501940
10110010511733,10042000501940
10032000443648,10111000075523
10100612829083,10110011640853
10021000801738,10041000502088
10031000443960,10041000502187
10101000920421,10042000502187
10110021931005,10041000502195
10110021931013,10111000075580
10032000444083,10042000502237
10110013681111,10110010473199
10100617535776,10042000502369
10032000485466,10112000075622
10031000444802,10041000502435
10041000410134,10111000075648
10181005303417,10042000502484
10100613097326,10110018038218
10110018580045,10112000093625
10110018579641,10042000502641
10031000445494,10041000502641
10032000445494,10042000502633
10110004621249,10112000045005
10100617420995,10111000045005
10032000446062,10111010075705
10031000474049,10110027039696
10110020824490,10041000502906
10032000446120,10042000503011
10032000446211,10111000075762
10032020446211,10181006045157
10032010446211,10111000075812
10100617518749,10042000503524
10100617466253,10110004210274
10100614488797,10110007517543
10031000446757,10100619295346
10031000446971,10032010424424
10110015881768,10041000504126
10031000447086,10042000504191
10031000447417,10111000076018
10031000066415,10111000072918
10110005743547,10100619681271
10031000447615,10041000504480
10110019688391,10110009923590
10031000447862,10042010504753
10102000921064,10041000504753
10031000448068,10041000504829
10110023284692,10100610826701
10031000448233,10041000504969
10032000448290,10111000076182
10031000448290,10041000505156
10100611476340,10041000706234
10032010448688,10041000505818
10252010186080,10112000076414
10252000186080,10041000506337
10101000921320,10042000506337
10110005462130,10041000506477
10031000449157,10100616475909
10101000759589,10042000506576
10032000515866,10042000684720
10110010541722,10110020153486
10032000449330,10111000076497
10110010311324,10112010076505
10110010311316,10111000076505
10110010969220,10041000506865
10101000921411,10042000506907
10031000449462,10041000506907
10032000449462,10100616801674
10110019793381,10042000507210
10100618263758,10111000076604
10110003390127,10110006874333
10032000449553,10042000507475
10110011650779,10100611249317
10110007406184,10041000507509
10031000449611,10110015887047
10031000449686,10041000507673
10100610632661,10042000507822
10031000449694,10110022656015
10032000449694,10111000076752
10031000612317,10110004410635
10032000449843,10110005288915
10031000449843,10041000557124
10110001153857,10111000076836
10110021281138,10111000076885
10101000921528,10041000508788
10110004910436,10041000508796
10032000450155,10042010508796
10110003144961,10041000508812
10110001173160,10042000508812
10031000450379,10041000508820
10110023250800,10110017314974
10031000450502,10042000509125
10110016004758,10041000509125
10031000450569,10100618289340
10110000323634,10110001260983
10031000450668,10112040076976
10031000450791,10052000060020
10110004454161,10110022079085
10110018128704,10031000566174
10031000450924,10042000604322
10110007268170,10041000509737
10110004648598,10042000509737
10110004701181,10041000509778
10031000458943,10111000077164
10032000451138,10110013580826
10031000451179,10041000510479
10032020451302,10042000711564
10031000451302,10041000510560
10032010451302,10041000510636
10032030451302,10112000077255
10032000451419,10041000510784
10031000451344,10041000510800
10031000451526,10041000739029
10110019627142,10041000510867
10100615949995,10041000511048
10100617020878,10110011221795
10032000451740,10111000077347
10031000451872,10100617589039
10031000451898,10042000511063
10102000839936,10041000511063
10102010839936,10100613775673
10102040839936,10112000077370
10100614560306,10111000077370
10100611412873,10111000077388
10031000452623,10041000511402
10031000452714,10100614446100
10100614865150,10042000048504
10110006363162,10102000300467
10110001732957,10110004870002
10032030464578,10110007474265
10031000464578,10042000511683
10110000012757,10111000077495
10031000453043,10112000077495
10110000136911,10041000511808
10031000453241,10110013366978
10101000922195,10100619499567
10031000597666,10111000077529
10032000453605,10110003303179
10031000453878,10042000512111
10102000922369,10111000077586
10032000454041,10041000512335
10031000454041,10111000077628
10100613785599,10041000512822
10100618533358,10042000512897
10032000454736,10042000512962
10042000936856,10041000512962
10100614337614,10110008101917
10100617902190,10100610196030
10032000454801,10041000921791
10031000454801,10110013414158
10110005908249,10042000513705
10110000519207,10042000513812
10031000454892,10112000077883
10032000454892,10111000077883
10101000922591,10041000513838
10031000455105,10100610901975
10110026976138,10042000750877
10110007967060,10100617004849
10032000455709,10110019591462
10100611174416,10042000977561
10110003423985,10112000077933
10031010456343,10041000514083
10102000922872,10041000514109
10110011528074,10111000077966
10110011528082,10112000077966
10031000492041,10110000568568
10110004418604,10042000514216
10110013758083,10042000514380
10102000922955,10110001133131
10110014642161,10041000514505
10031000457002,10110022319135
10032000457101,10112000078105
10031000457457,10041000514778
10032000457457,10042000514885
10041000442707,10100618276560
10042000000968,10041000515080
10031000457556,10042000515080
10031000457838,10042000515114
10032000457838,10100611582998
10110003413051,10041000515288
10110006541460,10110001048313
10110007749880,10100613457009
10031000458133,10100613532207
10032060458133,10100611011188
10031000460907,10110004484838
10041000821017,10041000958702
10042000821017,10111000078428
10042000820993,10110002480309
10031000458547,10041000516617
10032010458596,10110006244701
